year,month,day_of_month,day_of_week,fl_date,op_unique_carrier,op_carrier_fl_num,origin,origin_city_name,origin_state_nm,dest,dest_city_name,dest_state_nm,crs_dep_time,dep_time,dep_delay,taxi_out,wheels_off,wheels_on,taxi_in,crs_arr_time,arr_time,arr_delay,cancelled,cancellation_code,diverted,crs_elapsed_time,actual_elapsed_time,air_time,distance,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2024,1,1,1,1/1/2024,AA,1091,ELP,"El Paso, TX",Texas,DFW,"Dallas/Fort Worth, TX",Texas,501,641,100,21,702,914,12,747,926,99,0,,0,106,105,72,551,99,0,0,0,0
2024,1,1,1,1/1/2024,AA,1092,DFW,"Dallas/Fort Worth, TX",Texas,ELP,"El Paso, TX",Texas,2104,2109,5,25,2134,2158,4,2155,2202,7,0,,0,111,113,84,551,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1093,DFW,"Dallas/Fort Worth, TX",Texas,DEN,"Denver, CO",Colorado,1335,1330,-5,14,1344,1419,19,1440,1438,-2,0,,0,125,128,95,641,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1094,CLT,"Charlotte, NC",North Carolina,RSW,"Fort Myers, FL",Florida,1100,1056,-4,12,1108,1236,3,1257,1239,-18,0,,0,117,103,88,600,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1094,RSW,"Fort Myers, FL",Florida,CLT,"Charlotte, NC",North Carolina,1347,1342,-5,14,1356,1526,5,1545,1531,-14,0,,0,118,109,90,600,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1095,MFE,"Mission/McAllen/Edinburg, TX",Texas,DFW,"Dallas/Fort Worth, TX",Texas,534,533,-1,12,545,713,11,715,724,9,0,,0,101,111,88,469,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1100,BNA,"Nashville, TN",Tennessee,DFW,"Dallas/Fort Worth, TX",Texas,1541,1540,-1,13,1553,1736,13,1755,1749,-6,0,,0,134,129,103,631,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1100,DFW,"Dallas/Fort Worth, TX",Texas,BNA,"Nashville, TN",Tennessee,1255,1252,-3,13,1305,1426,9,1445,1435,-10,0,,0,110,103,81,631,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1101,ORD,"Chicago, IL",Illinois,TPA,"Tampa, FL",Florida,1324,1314,-10,12,1326,1631,4,1700,1635,-25,0,,0,156,141,125,1012,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1103,BNA,"Nashville, TN",Tennessee,DFW,"Dallas/Fort Worth, TX",Texas,1018,1012,-6,15,1027,1206,25,1233,1231,-2,0,,0,135,139,99,631,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1104,DFW,"Dallas/Fort Worth, TX",Texas,BOI,"Boise, ID",Idaho,1925,1925,0,27,1952,2154,7,2154,2201,7,0,,0,209,216,182,1272,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1105,GSP,"Greer, SC",South Carolina,DFW,"Dallas/Fort Worth, TX",Texas,518,513,-5,35,548,710,12,714,722,8,0,,0,176,189,142,862,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1106,DFW,"Dallas/Fort Worth, TX",Texas,ORD,"Chicago, IL",Illinois,703,657,-6,18,715,908,11,927,919,-8,0,,0,144,142,113,802,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1107,BOI,"Boise, ID",Idaho,DFW,"Dallas/Fort Worth, TX",Texas,611,606,-5,29,635,1013,6,1030,1019,-11,0,,0,199,193,158,1272,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1108,DTW,"Detroit, MI",Michigan,DFW,"Dallas/Fort Worth, TX",Texas,514,510,-4,14,524,641,15,718,656,-22,0,,0,184,166,137,986,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1109,ORD,"Chicago, IL",Illinois,DFW,"Dallas/Fort Worth, TX",Texas,1201,1156,-5,11,1207,1349,11,1430,1400,-30,0,,0,149,124,102,802,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,111,BDL,"Hartford, CT",Connecticut,CLT,"Charlotte, NC",North Carolina,753,746,-7,10,756,943,13,1009,956,-13,0,,0,136,130,107,644,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1110,DFW,"Dallas/Fort Worth, TX",Texas,BFL,"Bakersfield, CA",California,1920,1945,25,19,2004,2104,6,2056,2110,14,0,,0,216,205,180,1271,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1112,CLT,"Charlotte, NC",North Carolina,SAT,"San Antonio, TX",Texas,1845,1841,-4,21,1902,2046,8,2058,2054,-4,0,,0,193,193,164,1095,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1114,BOS,"Boston, MA",Massachusetts,PHL,"Philadelphia, PA",Pennsylvania,553,547,-6,10,557,700,6,726,706,-20,0,,0,93,79,63,280,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1115,PHL,"Philadelphia, PA",Pennsylvania,DFW,"Dallas/Fort Worth, TX",Texas,2051,2115,24,15,2130,2316,12,2349,2328,-21,0,,0,238,193,166,1303,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1117,LGA,"New York, NY",New York,MIA,"Miami, FL",Florida,1824,1849,25,13,1902,2139,8,2146,2147,1,0,,0,202,178,157,1096,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1117,MIA,"Miami, FL",Florida,LGA,"New York, NY",New York,1431,1511,40,16,1527,1751,5,1729,1756,27,0,,0,178,165,144,1096,5,0,0,0,22
2024,1,1,1,1/1/2024,AA,1118,CLT,"Charlotte, NC",North Carolina,RSW,"Fort Myers, FL",Florida,2043,2039,-4,17,2056,2223,4,2243,2227,-16,0,,0,120,108,87,600,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1119,MIA,"Miami, FL",Florida,TPA,"Tampa, FL",Florida,2055,140,285,40,220,258,4,2200,302,302,0,,0,65,82,38,204,285,0,17,0,0
2024,1,1,1,1/1/2024,AA,1120,ORD,"Chicago, IL",Illinois,MSP,"Minneapolis, MN",Minnesota,2100,2058,-2,16,2114,2215,4,2226,2219,-7,0,,0,86,81,61,334,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1121,MCO,"Orlando, FL",Florida,ORD,"Chicago, IL",Illinois,1406,1401,-5,10,1411,1540,8,1610,1548,-22,0,,0,184,167,149,1005,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1121,ORD,"Chicago, IL",Illinois,MCO,"Orlando, FL",Florida,931,929,-2,12,941,1241,21,1310,1302,-8,0,,0,159,153,120,1005,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1133,DFW,"Dallas/Fort Worth, TX",Texas,RIC,"Richmond, VA",Virginia,1919,1943,24,10,1953,2313,5,2302,2318,16,0,,0,163,155,140,1158,16,0,0,0,0
2024,1,1,1,1/1/2024,AA,1146,DFW,"Dallas/Fort Worth, TX",Texas,CLT,"Charlotte, NC",North Carolina,1611,1617,6,13,1630,1923,7,1939,1930,-9,0,,0,148,133,113,936,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1147,PHX,"Phoenix, AZ",Arizona,MIA,"Miami, FL",Florida,1345,1400,15,17,1417,1942,13,1957,1955,-2,0,,0,252,235,205,1972,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1148,CMH,"Columbus, OH",Ohio,CLT,"Charlotte, NC",North Carolina,845,840,-5,25,905,1002,8,1025,1010,-15,0,,0,100,90,57,347,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,115,DFW,"Dallas/Fort Worth, TX",Texas,HNL,"Honolulu, HI",Hawaii,1120,1239,79,22,1301,1658,4,1540,1702,82,0,,0,500,503,477,3784,79,0,3,0,0
2024,1,1,1,1/1/2024,AA,115,HNL,"Honolulu, HI",Hawaii,DFW,"Dallas/Fort Worth, TX",Texas,1821,1819,-2,18,1837,442,5,535,447,-48,0,,0,434,388,365,3784,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1150,EYW,"Key West, FL",Florida,CLT,"Charlotte, NC",North Carolina,1507,1508,1,16,1524,1715,7,1725,1722,-3,0,,0,138,134,111,736,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1151,ATL,"Atlanta, GA",Georgia,MIA,"Miami, FL",Florida,536,527,-9,12,539,706,7,733,713,-20,0,,0,117,106,87,594,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1152,CLT,"Charlotte, NC",North Carolina,EYW,"Key West, FL",Florida,1247,1240,-7,11,1251,1436,41,1458,1517,19,0,,0,131,157,105,736,0,0,19,0,0
2024,1,1,1,1/1/2024,AA,1153,DCA,"Washington, DC",Virginia,MCO,"Orlando, FL",Florida,1027,1026,-1,16,1042,1238,8,1303,1246,-17,0,,0,156,140,116,759,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1153,MCO,"Orlando, FL",Florida,DCA,"Washington, DC",Virginia,1355,1348,-7,17,1405,1544,8,1607,1552,-15,0,,0,132,124,99,759,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1155,DFW,"Dallas/Fort Worth, TX",Texas,PHX,"Phoenix, AZ",Arizona,1638,1639,1,19,1658,1810,6,1822,1816,-6,0,,0,164,157,132,868,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1156,AMA,"Amarillo, TX",Texas,DFW,"Dallas/Fort Worth, TX",Texas,616,916,180,29,945,1030,19,731,1049,198,0,,0,75,93,45,312,180,0,18,0,0
2024,1,1,1,1/1/2024,AA,1158,DCA,"Washington, DC",Virginia,DFW,"Dallas/Fort Worth, TX",Texas,1856,1853,-3,12,1905,2043,17,2138,2100,-38,0,,0,222,187,158,1192,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1159,ORD,"Chicago, IL",Illinois,OMA,"Omaha, NE",Nebraska,2050,2043,-7,11,2054,2156,4,2226,2200,-26,0,,0,96,77,62,416,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,116,OGG,"Kahului, HI",Hawaii,DFW,"Dallas/Fort Worth, TX",Texas,1916,1909,-7,12,1921,528,13,615,541,-34,0,,0,419,392,367,3711,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1160,JAX,"Jacksonville, FL",Florida,MIA,"Miami, FL",Florida,800,749,-11,12,801,854,13,920,907,-13,0,,0,80,78,53,335,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1162,DCA,"Washington, DC",Virginia,LAX,"Los Angeles, CA",California,1733,1749,16,16,1805,1958,4,2029,2002,-27,0,,0,356,313,293,2311,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1164,MIA,"Miami, FL",Florida,PHL,"Philadelphia, PA",Pennsylvania,1618,1613,-5,19,1632,1843,7,1906,1850,-16,0,,0,168,157,131,1013,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1164,PHL,"Philadelphia, PA",Pennsylvania,MIA,"Miami, FL",Florida,1219,1214,-5,14,1228,1447,6,1518,1453,-25,0,,0,179,159,139,1013,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1166,CLT,"Charlotte, NC",North Carolina,AUS,"Austin, TX",Texas,1459,1612,73,28,1640,1830,7,1715,1837,82,0,,0,196,205,170,1032,73,0,9,0,0
2024,1,1,1,1/1/2024,AA,1167,DFW,"Dallas/Fort Worth, TX",Texas,AMA,"Amarillo, TX",Texas,2240,2321,41,9,2330,18,3,2359,21,22,0,,0,79,60,48,312,0,0,0,0,22
2024,1,1,1,1/1/2024,AA,1168,CLT,"Charlotte, NC",North Carolina,MSN,"Madison, WI",Wisconsin,1430,1427,-3,15,1442,1528,4,1542,1532,-10,0,,0,132,125,106,708,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1168,MSN,"Madison, WI",Wisconsin,CLT,"Charlotte, NC",North Carolina,1622,1617,-5,15,1632,1909,12,1940,1921,-19,0,,0,138,124,97,708,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,117,JFK,"New York, NY",New York,LAX,"Los Angeles, CA",California,2005,2008,3,28,2036,2240,6,2346,2246,-60,0,,0,401,338,304,2475,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1170,SJU,"San Juan, PR",Puerto Rico,MIA,"Miami, FL",Florida,1539,1529,-10,23,1552,1718,6,1732,1724,-8,0,,0,173,175,146,1045,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1171,DFW,"Dallas/Fort Worth, TX",Texas,MSY,"New Orleans, LA",Louisiana,1708,1700,-8,17,1717,1815,5,1835,1820,-15,0,,0,87,80,58,447,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1171,MSY,"New Orleans, LA",Louisiana,DFW,"Dallas/Fort Worth, TX",Texas,1945,1935,-10,9,1944,2052,11,2133,2103,-30,0,,0,108,88,68,447,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1172,AVP,"Scranton/Wilkes-Barre, PA",Pennsylvania,CLT,"Charlotte, NC",North Carolina,603,556,-7,22,618,735,5,759,740,-19,0,,0,116,104,77,509,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1173,ORD,"Chicago, IL",Illinois,PIT,"Pittsburgh, PA",Pennsylvania,1843,1836,-7,29,1905,2109,4,2113,2113,0,0,,0,90,97,64,413,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1174,JFK,"New York, NY",New York,MIA,"Miami, FL",Florida,1830,1824,-6,31,1855,2130,8,2144,2138,-6,0,,0,194,194,155,1089,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1176,CLT,"Charlotte, NC",North Carolina,RSW,"Fort Myers, FL",Florida,1836,1828,-8,15,1843,2012,3,2034,2015,-19,0,,0,118,107,89,600,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1177,DCA,"Washington, DC",Virginia,DFW,"Dallas/Fort Worth, TX",Texas,1312,1304,-8,13,1317,1507,16,1555,1523,-32,0,,0,223,199,170,1192,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1177,DFW,"Dallas/Fort Worth, TX",Texas,DCA,"Washington, DC",Virginia,815,812,-3,21,833,1151,3,1200,1154,-6,0,,0,165,162,138,1192,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1178,DCA,"Washington, DC",Virginia,MIA,"Miami, FL",Florida,612,602,-10,14,616,833,7,903,840,-23,0,,0,171,158,137,919,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1179,ORD,"Chicago, IL",Illinois,SNA,"Santa Ana, CA",California,1923,1918,-5,17,1935,2108,11,2151,2119,-32,0,,0,268,241,213,1726,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,118,LAX,"Los Angeles, CA",California,JFK,"New York, NY",New York,705,700,-5,17,717,1519,15,1529,1534,5,0,,0,324,334,302,2475,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1180,CLT,"Charlotte, NC",North Carolina,SAV,"Savannah, GA",Georgia,2246,2245,-1,13,2258,2336,7,2355,2343,-12,0,,0,69,58,38,213,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1181,PHL,"Philadelphia, PA",Pennsylvania,MIA,"Miami, FL",Florida,1859,1907,8,19,1926,2145,11,2209,2156,-13,0,,0,190,169,139,1013,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1183,BWI,"Baltimore, MD",Maryland,MIA,"Miami, FL",Florida,600,555,-5,28,623,839,15,850,854,4,0,,0,170,179,136,946,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1184,SJU,"San Juan, PR",Puerto Rico,ORD,"Chicago, IL",Illinois,1628,1646,18,26,1712,1946,10,1951,1956,5,0,,0,323,310,274,2072,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1186,CLT,"Charlotte, NC",North Carolina,MIA,"Miami, FL",Florida,530,521,-9,8,529,700,8,737,708,-29,0,,0,127,107,91,650,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1187,PHX,"Phoenix, AZ",Arizona,MCO,"Orlando, FL",Florida,2303,2256,-7,13,2309,434,34,501,508,7,0,,0,238,252,205,1849,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1189,TPA,"Tampa, FL",Florida,DFW,"Dallas/Fort Worth, TX",Texas,909,859,-10,12,911,1036,16,1107,1052,-15,0,,0,178,173,145,929,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,119,DFW,"Dallas/Fort Worth, TX",Texas,OGG,"Kahului, HI",Hawaii,1120,1141,21,16,1157,1549,6,1540,1555,15,0,,0,500,494,472,3711,15,0,0,0,0
2024,1,1,1,1/1/2024,AA,1194,AUS,"Austin, TX",Texas,BOS,"Boston, MA",Massachusetts,605,601,-4,16,617,1031,8,1052,1039,-13,0,,0,227,218,194,1698,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1195,CLT,"Charlotte, NC",North Carolina,STT,"Charlotte Amalie, VI",U.S. Virgin Islands,1136,1221,45,9,1230,1628,4,1608,1632,24,0,,0,212,191,178,1520,24,0,0,0,0
2024,1,1,1,1/1/2024,AA,1195,STT,"Charlotte Amalie, VI",U.S. Virgin Islands,CLT,"Charlotte, NC",North Carolina,1648,1725,37,20,1745,2023,22,1950,2045,55,0,,0,242,260,218,1520,13,0,18,0,24
2024,1,1,1,1/1/2024,AA,1196,EWR,"Newark, NJ",New Jersey,MIA,"Miami, FL",Florida,508,507,-1,21,528,801,7,823,808,-15,0,,0,195,181,153,1085,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1197,SMF,"Sacramento, CA",California,DFW,"Dallas/Fort Worth, TX",Texas,2359,2352,-7,11,3,454,4,513,458,-15,0,,0,194,186,171,1431,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1198,SFO,"San Francisco, CA",California,DFW,"Dallas/Fort Worth, TX",Texas,545,546,1,17,603,1106,13,1117,1119,2,0,,0,212,213,183,1464,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1199,MIA,"Miami, FL",Florida,CLT,"Charlotte, NC",North Carolina,905,958,53,13,1011,1146,5,1115,1151,36,0,,0,130,113,95,650,36,0,0,0,0
2024,1,1,1,1/1/2024,AA,1200,DCA,"Washington, DC",Virginia,ORD,"Chicago, IL",Illinois,929,1742,493,17,1759,1831,14,1042,1845,483,0,,0,133,123,92,612,483,0,0,0,0
2024,1,1,1,1/1/2024,AA,1201,DFW,"Dallas/Fort Worth, TX",Texas,VPS,"Valparaiso, FL",Florida,2105,2323,138,11,2334,52,4,2300,56,116,0,,0,115,93,78,641,5,0,0,0,111
2024,1,1,1,1/1/2024,AA,1203,ORD,"Chicago, IL",Illinois,CLT,"Charlotte, NC",North Carolina,1825,1819,-6,20,1839,2105,20,2125,2125,0,0,,0,120,126,86,599,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1204,BUF,"Buffalo, NY",New York,CLT,"Charlotte, NC",North Carolina,600,602,2,19,621,746,5,804,751,-13,0,,0,124,109,85,546,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1205,DFW,"Dallas/Fort Worth, TX",Texas,AUS,"Austin, TX",Texas,2245,2240,-5,18,2258,2340,17,2352,2357,5,0,,0,67,77,42,190,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1206,CLT,"Charlotte, NC",North Carolina,AVP,"Scranton/Wilkes-Barre, PA",Pennsylvania,2051,2129,38,12,2141,2300,4,2229,2304,35,0,,0,98,95,79,509,0,0,0,0,35
2024,1,1,1,1/1/2024,AA,1207,DFW,"Dallas/Fort Worth, TX",Texas,TUS,"Tucson, AZ",Arizona,2007,2041,34,16,2057,2201,4,2137,2205,28,0,,0,150,144,124,813,28,0,0,0,0
2024,1,1,1,1/1/2024,AA,1208,BUR,"Burbank, CA",California,DFW,"Dallas/Fort Worth, TX",Texas,1223,1220,-3,17,1237,1705,19,1730,1724,-6,0,,0,187,184,148,1231,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1208,DFW,"Dallas/Fort Worth, TX",Texas,BUR,"Burbank, CA",California,1005,1000,-5,11,1011,1116,1,1133,1117,-16,0,,0,208,197,185,1231,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1209,ABQ,"Albuquerque, NM",New Mexico,DFW,"Dallas/Fort Worth, TX",Texas,1054,1047,-7,11,1058,1320,14,1342,1334,-8,0,,0,108,107,82,569,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1209,DFW,"Dallas/Fort Worth, TX",Texas,ABQ,"Albuquerque, NM",New Mexico,859,849,-10,18,907,937,4,1001,941,-20,0,,0,122,112,90,569,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1211,ABQ,"Albuquerque, NM",New Mexico,DFW,"Dallas/Fort Worth, TX",Texas,821,809,-12,24,833,1054,4,1110,1058,-12,0,,0,109,109,81,569,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1212,DFW,"Dallas/Fort Worth, TX",Texas,CLT,"Charlotte, NC",North Carolina,1729,1727,-2,14,1741,2033,9,2057,2042,-15,0,,0,148,135,112,936,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1213,BWI,"Baltimore, MD",Maryland,DFW,"Dallas/Fort Worth, TX",Texas,1905,1925,20,11,1936,2121,19,2150,2140,-10,0,,0,225,195,165,1217,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1213,DFW,"Dallas/Fort Worth, TX",Texas,BWI,"Baltimore, MD",Maryland,1425,1452,27,12,1504,1833,8,1813,1841,28,0,,0,168,169,149,1217,27,0,1,0,0
2024,1,1,1,1/1/2024,AA,1214,SLC,"Salt Lake City, UT",Utah,DFW,"Dallas/Fort Worth, TX",Texas,519,514,-5,42,556,909,13,909,922,13,0,,0,170,188,133,989,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1216,CLT,"Charlotte, NC",North Carolina,CMH,"Columbus, OH",Ohio,2132,2208,36,13,2221,2315,7,2258,2322,24,0,,0,86,74,54,347,24,0,0,0,0
2024,1,1,1,1/1/2024,AA,1217,DFW,"Dallas/Fort Worth, TX",Texas,SAT,"San Antonio, TX",Texas,2245,2242,-3,14,2256,2348,7,2357,2355,-2,0,,0,72,73,52,247,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1218,DCA,"Washington, DC",Virginia,PHX,"Phoenix, AZ",Arizona,1015,1011,-4,21,1032,1303,4,1340,1307,-33,0,,0,325,296,271,1979,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1219,ABQ,"Albuquerque, NM",New Mexico,ORD,"Chicago, IL",Illinois,1358,1349,-9,10,1359,1726,10,1745,1736,-9,0,,0,167,167,147,1118,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1219,ORD,"Chicago, IL",Illinois,ABQ,"Albuquerque, NM",New Mexico,1047,1039,-8,14,1053,1224,6,1307,1230,-37,0,,0,200,171,151,1118,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,122,CLT,"Charlotte, NC",North Carolina,BOS,"Boston, MA",Massachusetts,1454,1455,1,19,1514,1650,10,1707,1700,-7,0,,0,133,125,96,728,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1220,PBI,"West Palm Beach/Palm Beach, FL",Florida,DFW,"Dallas/Fort Worth, TX",Texas,650,651,1,15,706,852,16,909,908,-1,0,,0,199,197,166,1102,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1222,DFW,"Dallas/Fort Worth, TX",Texas,PHX,"Phoenix, AZ",Arizona,1856,1900,4,20,1920,2030,9,2038,2039,1,0,,0,162,159,130,868,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1224,CLT,"Charlotte, NC",North Carolina,MCO,"Orlando, FL",Florida,1215,1206,-9,14,1220,1335,12,1359,1347,-12,0,,0,104,101,75,468,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1224,MCO,"Orlando, FL",Florida,CLT,"Charlotte, NC",North Carolina,1449,1444,-5,21,1505,1623,4,1636,1627,-9,0,,0,107,103,78,468,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1225,PDX,"Portland, OR",Oregon,PHX,"Phoenix, AZ",Arizona,1815,1815,0,10,1825,2131,8,2147,2139,-8,0,,0,152,144,126,1009,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1225,PHX,"Phoenix, AZ",Arizona,PDX,"Portland, OR",Oregon,1502,1458,-4,22,1520,1649,5,1654,1654,0,0,,0,172,176,149,1009,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1226,MIA,"Miami, FL",Florida,DFW,"Dallas/Fort Worth, TX",Texas,518,516,-2,16,532,720,20,734,740,6,0,,0,196,204,168,1121,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1227,BWI,"Baltimore, MD",Maryland,CLT,"Charlotte, NC",North Carolina,936,930,-6,15,945,1052,10,1115,1102,-13,0,,0,99,92,67,361,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1228,JAX,"Jacksonville, FL",Florida,DCA,"Washington, DC",Virginia,1928,1918,-10,14,1932,2106,3,2116,2109,-7,0,,0,108,111,94,634,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,123,DFW,"Dallas/Fort Worth, TX",Texas,HNL,"Honolulu, HI",Hawaii,930,933,3,19,952,1350,4,1350,1354,4,0,,0,500,501,478,3784,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1230,ABQ,"Albuquerque, NM",New Mexico,DFW,"Dallas/Fort Worth, TX",Texas,1501,1459,-2,9,1508,1726,13,1743,1739,-4,0,,0,102,100,78,569,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1230,DFW,"Dallas/Fort Worth, TX",Texas,ABQ,"Albuquerque, NM",New Mexico,1315,1313,-2,18,1331,1400,5,1410,1405,-5,0,,0,115,112,89,569,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1231,ABQ,"Albuquerque, NM",New Mexico,DFW,"Dallas/Fort Worth, TX",Texas,1206,1200,-6,9,1209,1426,9,1454,1435,-19,0,,0,108,95,77,569,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1231,DFW,"Dallas/Fort Worth, TX",Texas,ABQ,"Albuquerque, NM",New Mexico,1016,1008,-8,18,1026,1057,4,1113,1101,-12,0,,0,117,113,91,569,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1232,DFW,"Dallas/Fort Worth, TX",Texas,AUS,"Austin, TX",Texas,1800,1814,14,9,1823,1904,5,1908,1909,1,0,,0,68,55,41,190,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1233,ANC,"Anchorage, AK",Alaska,DFW,"Dallas/Fort Worth, TX",Texas,2054,2051,-3,11,2102,549,10,623,559,-24,0,,0,389,368,347,3043,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1233,DFW,"Dallas/Fort Worth, TX",Texas,ANC,"Anchorage, AK",Alaska,1534,1544,10,13,1557,1933,3,1945,1936,-9,0,,0,431,412,396,3043,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1235,MIA,"Miami, FL",Florida,BOS,"Boston, MA",Massachusetts,827,819,-8,14,833,1113,9,1144,1122,-22,0,,0,197,183,160,1258,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1236,ATL,"Atlanta, GA",Georgia,DFW,"Dallas/Fort Worth, TX",Texas,1624,1743,79,15,1758,1848,4,1759,1852,53,0,,0,155,129,110,731,53,0,0,0,0
2024,1,1,1,1/1/2024,AA,1236,DFW,"Dallas/Fort Worth, TX",Texas,ATL,"Atlanta, GA",Georgia,1225,1215,-10,15,1230,1459,6,1530,1505,-25,0,,0,125,110,89,731,0,0,0,0,0
2024,1,1,1,1/1/2024,AA,1237,ATL,"Atlanta, GA",Georgia,MIA,"Miami, FL",Florida,1932,1927,-5,17,1944,2109,6,2131,2115,-16,0,,0,119,108,85,594,0,0,0,0,0
